-306.319,-395.182
-311.577,-391.05
-320.255,-383.975
-322.879,-381.771
-326.763,-378.452
-327.504,-377.811
-332.182,-373.705
-333.571,-372.465
-334.781,-371.378
-335.114,-371.077
-347.066,-359.924
-351.46,-355.635
-353.607,-353.5
-354.083,-353.023
-354.985,-352.116
-355.544,-351.552
-357.238,-349.83
-362.747,-344.114
-367.936,-338.56
-368.217,-338.254
-369.855,-336.463
-370.315,-335.957
-373.282,-332.657
-375.159,-330.539
-381.925,-322.696
-382.208,-322.362
-384.445,-319.691
-385.263,-318.704
-389.058,-314.06
-389.439,-313.587
-390.107,-312.757
-391.128,-311.478
-392.946,-309.181
-393.222,-308.831
-396.197,-305.005
-397.076,-303.86
-397.526,-303.27
-398.523,-301.959
-399.31,-300.918
-399.954,-300.062
-400.905,-298.79
-406.293,-291.42
-406.593,-291.002
-407.365,-289.921
-407.65,-289.52
-409.475,-286.932
-410.245,-285.83
-413.454,-281.169
-415.502,-278.133
-417.104,-275.726
-417.564,-275.028
-418.955,-272.904
-419.965,-271.347
-422.238,-267.796
-422.381,-267.571
-424.99,-263.407
-426.396,-261.125
-427.027,-260.092
-427.545,-259.241
-427.896,-258.661
-430.132,-254.925
-430.745,-253.888
-431.646,-252.353
-436.163,-244.463
-436.382,-244.071
-437.11,-242.765
-437.327,-242.373
-438.682,-239.913
-439.86,-237.746
-441.689,-234.331
-441.903,-233.927
-444.071,-229.786
-444.177,-229.579
-447.809,-222.412
-447.91,-222.208
-448.11,-221.804
-449.3,-219.384
-449.697,-218.57
-450.424,-217.068
-451.818,-214.151
-453.155,-211.306
-453.635,-210.275
-454.373,-208.674
-455.442,-206.331
-457.573,-201.56
-457.903,-200.811
-458.241,-200.039
-459.55,-197.012
-460.159,-195.586
-461.002,-193.591
-462.697,-189.502
-463.436,-187.689
-466.835,-179.067
-467.05,-178.505
-467.452,-177.449
-467.938,-176.165
-468.581,-174.448
-469.361,-172.336
-470.636,-168.824
-471.805,-165.53
-472.641,-163.127
-472.716,-162.909
-472.772,-162.746
-473.828,-159.646
-473.963,-159.245
-476.564,-151.284
-476.76,-150.665
-476.866,-150.329
-477.459,-148.436
-477.946,-146.859
-479.336,-142.256
-481.988,-132.995
-482.245,-132.058
-483.14,-128.746
-484.4,-123.921
-484.462,-123.679
-484.531,-123.408
-484.774,-122.45
-486.358,-116
-486.49,-115.447
-486.844,-113.943
-486.922,-113.609
-487.727,-110.1
-487.911,-109.285
-488.328,-107.403
-488.415,-107.009
-488.574,-106.278
-490.017,-99.4162
-490.383,-97.5937
-490.585,-96.5731
-491.238,-93.1969
-491.342,-92.6464
-492.077,-88.6561
-492.475,-86.4217
-493.044,-83.1111
-493.954,-77.5179
-494.512,-73.8772
-495.529,-66.7184
-495.722,-65.266
-496.893,-55.6519
-497.251,-52.3567
-497.271,-52.1681
-497.711,-47.7924
-497.729,-47.5974
-498.248,-41.8165
-498.469,-39.0969
-498.659,-36.5889
-499.233,-27.6761
-499.337,-25.7458
-499.632,-19.1715
-499.701,-17.3001
-499.948,-7.1888
-499.989,-3.26687
-499.994,2.53406
-499.97,5.50491
-499.967,5.7641
-499.964,5.99793
-499.937,7.96395
-499.912,9.38668
-499.883,10.8025
-499.845,12.4474
-499.793,14.3751
-499.676,17.9853
-499.643,18.9032
-499.632,19.1788
-499.52,21.9035
-499.156,29.0472
-498.534,38.2592
-498.266,41.6026
-498.164,42.8068
-497.959,45.1342
-497.863,46.1787
-497.715,47.7473
-497.398,50.9468
-496.988,54.8017
-496.686,57.4676
-496.474,59.2742
-496.38,60.057
-496.202,61.513
-496.075,62.5233
-495.891,63.9689
-495.107,69.7822
-494.614,73.1881
-494.425,74.4583
-494.025,77.0682
-493.464,80.5829
-493.328,81.4118
-492.91,83.902
-491.76,90.4007
-491.32,92.7628
-491.111,93.8619
-490.072,99.1412
-489.137,103.66
-488.433,106.924
-487.734,110.071
-484.385,123.982
-484.042,125.314
-483.777,126.331
-483.699,126.629
-483.492,127.419
-482.084,132.648
-481.862,133.45
-481.47,134.86
-479.5,141.702
-478.576,144.794
-477.384,148.675
-476.404,151.786
-476.011,153.016
-475.289,155.243
-474.992,156.149
-473.975,159.209
-473.33,161.117
-471.32,166.905
-467.558,177.172
-464.117,185.999
-463.422,187.723
-463.102,188.511
-461.57,192.231
-460.528,194.716
-459.713,196.632
-458.191,200.153
-458.118,200.319
-457.012,202.83
-454.437,208.536
-450.134,217.669
-448.027,221.974
-447.049,223.935
-445.725,226.559
-443.485,230.914
-443.302,231.265
-443.201,231.458
-441.199,235.252
-440.707,236.172
-438.962,239.4
-437.821,241.48
-435.008,246.511
-432.969,250.075
-432.766,250.426
-429.577,255.859
-426.801,260.463
-424.937,263.492
-424.428,264.312
-424.264,264.576
-423.901,265.157
-420.396,270.679
-419.651,271.832
-418.737,273.238
-415.983,277.413
-413.978,280.397
-413.897,280.516
-412.67,282.318
-412.445,282.647
-411.474,284.058
-409.165,287.374
-405.063,293.128
-404.92,293.326
-404.252,294.246
-402.327,296.872
-399.978,300.029
-399.499,300.667
-399.207,301.054
-398.487,302.006
-398.232,302.343
-395.367,306.08
-394.849,306.748
-394.483,307.219
-394.155,307.639
-391.175,311.42
-388.208,315.111
-387.372,316.138
-384.491,319.636
-381.766,322.885
-375.92,329.673
-373.393,332.533
-370.717,335.513
-369.735,336.595
-362.988,343.86
-362.821,344.036
-361.94,344.963
-361.834,345.074
-360.127,346.855
-359.829,347.165
-359.563,347.44
-358.536,348.5
-357.395,349.669
-352.297,354.805
-348.378,358.654
-347.466,359.538
-344.143,362.72
-341.481,365.227
-340.507,366.135
-334.103,371.988
-331.496,374.313
-326.058,379.06
-325.34,379.676
-319.547,384.565
-315.425,387.953
-309.665,392.565
-308.909,393.161
-307.352,394.379
-306.712,394.877
-306.218,395.26
-304.331,396.715
-303.644,397.241
-300.383,399.712
-297.793,401.646
-294.447,404.105
-294.092,404.364
-292.332,405.637
-290.492,406.958
-289.649,407.558
-287.809,408.859
-287.28,409.231
-284.421,411.223
-281.541,413.201
-281.227,413.414
-279.438,414.625
-275.631,417.166
-274.575,417.862
-272.88,418.97
-272.047,419.512
-269.568,421.109
-265.978,423.386
-261.107,426.407
-258.711,427.865
-256.858,428.98
-256.303,429.312
-252.796,431.387
-251.02,432.422
-248.591,433.823
-246.764,434.865
-242.94,437.013
-241.836,437.625
-241.572,437.771
-241.151,438.003
-235.775,440.92
-231.605,443.124
-231.297,443.285
-229.675,444.128
-225.16,446.434
-224.164,446.935
-220.495,448.756
-220.113,448.944
-217.378,450.274
-214.713,451.551
-202.018,457.371
-197.41,459.379
-188.357,463.165
-188.273,463.199
-183.878,464.961
-178.384,467.096
-177.552,467.413
-171.428,469.694
-170.444,470.052
-168.722,470.673
-164.232,472.258
-153.301,475.919
-148.399,477.47
-147.426,477.771
-144.045,478.802
-143.333,479.015
-141.406,479.588
-140.372,479.891
-137.968,480.588
-136.611,480.976
-134.928,481.45
-118.035,485.868
-105.761,488.687
-92.9607,491.282
-92.3335,491.401
-90.2054,491.796
-86.2343,492.508
-81.3161,493.343
-77.3539,493.98
-74.9921,494.344
-69.8343,495.099
-69.3066,495.173
-67.4726,495.427
-65.6503,495.671
-62.3899,496.092
-60.8345,496.285
-58.5269,496.563
-57.9102,496.635
-52.6215,497.223
-51.7385,497.316
-49.9868,497.495
-42.936,498.153
-34.1966,498.829
-33.9946,498.843
-33.5726,498.872
-31.238,499.023
-19.4947,499.62
-19.0596,499.637
-18.8939,499.643
-13.079,499.829
-12.2994,499.849
-12.2151,499.851
-11.5669,499.866
-9.39333,499.912
-4.53147,499.979
-2.70343,499.993
-2.29542,499.995
-1.45085,499.998
-0.789683,499.999
-0.0516705,500
4.00816,499.984
5.57167,499.969
9.81351,499.904
17.7364,499.685
18.451,499.659
24.6203,499.393
27.9932,499.216
28.1794,499.205
32.0619,498.971
35.7934,498.717
36.9236,498.635
39.2093,498.46
41.7809,498.251
43.5609,498.099
43.9728,498.063
44.2197,498.041
44.8902,497.981
52.5931,497.226
54.0198,497.073
59.8798,496.401
62.0891,496.13
64.5526,495.815
65.7031,495.664
67.1833,495.466
70.7752,494.966
70.9141,494.946
77.1844,494.007
81.7864,493.266
85.728,492.596
92.9467,491.285
93.3906,491.201
95.2007,490.853
97.5013,490.401
98.4988,490.202
99.7839,489.942
103.518,489.167
110.331,487.675
116.026,486.352
116.17,486.317
126.988,483.605
127.168,483.558
127.632,483.436
130.598,482.643
132.762,482.052
134.406,481.596
137.745,480.652
139.262,480.215
139.359,480.187
140.869,479.746
145.334,478.412
149.329,477.18
155.981,475.047
157.963,474.392
166.075,471.613
171.2,469.777
171.513,469.663
181.398,465.934
187.833,463.378
194.515,460.612
194.759,460.51
200.121,458.205
200.386,458.089
200.493,458.042
203.077,456.902
204.709,456.174
206.376,455.422
206.513,455.36
206.881,455.192
212.698,452.503
216.23,450.826
224.401,446.815
226.07,445.973
227.121,445.439
231.561,443.147
241.758,437.668
245.568,435.542
249.826,433.113
251.227,432.302
253.131,431.19
253.799,430.797
254.969,430.106
255.451,429.82
262.55,425.52
271.494,419.87
275.881,417.001
280.934,413.614
281.893,412.96
292.066,405.829
298.734,400.947
299.609,400.293
302.454,398.147
311.079,391.446
311.721,390.935
316.086,387.414
318.667,385.294
320.327,383.914
320.846,383.481
321.548,382.893
322.681,381.938
326.818,378.404
330.653,375.058
333.352,372.661
334.911,371.261
335.936,370.334
337.026,369.342
345.129,361.781
345.693,361.243
347.528,359.478
358.383,348.657
358.457,348.581
359.963,347.026
364.13,342.65
371.511,334.634
376.574,328.926
378.228,327.022
383.467,320.863
391.672,310.794
391.783,310.654
392.018,310.357
394.124,307.679
395.329,306.129
396.523,304.581
398.72,301.7
399.056,301.254
400.384,299.488
403.036,295.909
404.555,293.829
411.451,284.091
412.815,282.106
415.023,278.847
415.519,278.107
418.265,273.961
419.109,272.668
419.271,272.418
420.469,270.566
421.14,269.52
421.596,268.807
423.498,265.8
424.822,263.678
425.683,262.287
425.715,262.235
426.664,260.687
427.261,259.707
431.141,253.213
433.09,249.867
433.929,248.407
435.719,245.253
436.856,243.223
441.492,234.701
442.146,233.468
443.779,230.349
444.164,229.604
444.882,228.211
444.99,228
445.008,227.964
451.147,215.561
451.855,214.072
453.846,209.819
454.727,207.901
456.12,204.827
456.833,203.232
457.321,202.132
459.012,198.263
460.714,194.275
462.13,190.881
466.947,178.774
467.317,177.806
468.92,173.535
469.506,171.941
469.741,171.299
472.031,164.884
473.915,159.387
474.777,156.803
477.344,148.805
477.696,147.669
478.451,145.207
478.661,144.513
479.385,142.092
481.352,135.278
481.524,134.664
483.447,127.59
483.951,125.664
484.921,121.867
485.189,120.796
486.678,114.65
488.482,106.704
488.714,105.633
489.258,103.087
489.389,102.46
489.728,100.827
490.05,99.2537
490.354,97.7402
490.864,95.1473
492.491,86.3259
494.76,72.1995
494.778,72.0757
495.15,69.4699
496.719,57.1851
496.779,56.6634
497.096,53.8088
497.486,50.0754
497.589,49.0442
497.69,48.0066
498.045,44.1754
498.156,42.899
498.264,41.6249
498.531,38.2995
499.44,23.6611
499.507,22.1922
499.723,16.6474
499.728,16.5024
499.735,16.2858
499.927,8.51612
499.934,8.15215
499.946,7.34914
499.994,2.44655
499.997,1.63481
499.95,-7.09822
499.926,-8.62155
499.861,-11.7683
499.837,-12.781
499.829,-13.0946
499.707,-17.1167
499.697,-17.4089
499.401,-24.4583
499.188,-28.4805
498.747,-35.38
498.137,-43.1213
497.888,-45.9052
497.865,-46.1594
497.29,-51.9836
497.227,-52.5843
496.865,-55.9027
496.749,-56.9248
496.237,-61.2241
496.187,-61.633
495.862,-64.1919
495.625,-65.9957
495.609,-66.1158
495.188,-69.2042
494.612,-73.2022
494.107,-76.5371
493.877,-78.0088
493.62,-79.6217
493.469,-80.5491
493.217,-82.0763
493.17,-82.3604
492.881,-84.075
492.123,-88.4019
490.869,-95.1195
490.332,-97.8473
489.924,-99.8732
489.663,-101.146
488.244,-107.786
488.133,-108.289
486.294,-116.266
485.889,-117.948
485.194,-120.775
483.561,-127.158
483.262,-128.289
483.132,-128.778
481.695,-134.054
480.353,-138.782
479.339,-142.248
478.422,-145.302
474.851,-156.578
474.692,-157.059
471.698,-165.833
469.809,-171.113
469.639,-171.579
469.249,-172.641
468.113,-175.698
467.39,-177.614
465.501,-182.508
465.042,-183.672
463.195,-188.282
460.909,-193.811
459.666,-196.742
458.394,-199.686
457.23,-202.339
456.904,-203.073
456.266,-204.502
455.072,-207.147
453.649,-210.245
452.436,-212.842
447.845,-222.34
447.552,-222.929
447.344,-223.346
444.993,-227.993
444.129,-229.673
442.558,-232.686
436.901,-243.141
436.808,-243.308
436.249,-244.309
435.794,-245.12
434.153,-248.014
431.19,-253.13
430.777,-253.833
430.307,-254.63
427.409,-259.464
426.729,-260.581
425.254,-262.982
423.315,-266.091
423.211,-266.256
422.955,-266.662
418.534,-273.549
418.237,-274.003
416.742,-276.272
415.471,-278.18
410.248,-285.827
405.563,-292.436
403.894,-294.737
399.711,-300.385
398.158,-302.441
396.543,-304.554
393.566,-308.393
389.028,-314.098
380.754,-324.078
380.122,-324.818
378.526,-326.678
378.396,-326.828
371.91,-334.19
371.461,-334.689
370.104,-336.189
365.489,-341.201
365.258,-341.448
361.523,-345.4
360.635,-346.327
357.225,-349.843
356.747,-350.331
352.034,-355.066
338.363,-368.117
335.843,-370.418
335.328,-370.884
335.037,-371.147
328.69,-376.78
327.15,-378.118
326.247,-378.897
321.29,-383.109
320.239,-383.988
319.69,-384.445
318.568,-385.376
314.722,-388.523
309.73,-392.514
296.247,-402.787
295.967,-402.994
293.991,-404.437
291.125,-406.505
290.502,-406.951
289.115,-407.937
286.585,-409.718
285.343,-410.585
284.689,-411.038
279.829,-414.362
278.994,-414.925
274.023,-418.224
273.946,-418.275
273.438,-418.607
271.958,-419.57
269.794,-420.965
269.079,-421.422
267.353,-422.519
265.078,-423.95
264.143,-424.533
263.871,-424.702
262.873,-425.321
261.812,-425.975
261.225,-426.335
260.121,-427.01
259.812,-427.198
258.74,-427.848
249.623,-433.23
244.644,-436.061
242.677,-437.159
238.573,-439.412
235.188,-441.233
234.989,-441.339
232.016,-442.909
227.367,-445.314
227.296,-445.35
220.788,-448.612
220.206,-448.898
217.966,-449.99
215.335,-451.255
214.706,-451.555
214.102,-451.841
202.694,-457.072
202.562,-457.131
198.731,-458.809
187.574,-463.482
182.604,-465.463
176.532,-467.799
175.011,-468.371
174.826,-468.44
171.923,-469.513
170.3,-470.104
169.501,-470.393
163.859,-472.388
160.797,-473.439
157.342,-474.598
156.747,-474.795
153.857,-475.739
153.125,-475.976
149.556,-477.109
144.144,-478.772
143.93,-478.836
137.351,-480.765
129.868,-482.84
124.879,-484.154
124.386,-484.281
117.608,-485.972
110.116,-487.724
108.054,-488.185
98.36,-490.23
97.687,-490.364
95.2199,-490.849
92.9461,-491.285
92.7369,-491.325
89.28,-491.965
86.2811,-492.499
74.5988,-494.404
68.5279,-495.282
66.5503,-495.551
65.7384,-495.66
65.5062,-495.69
59.292,-496.472
58.1572,-496.606
55.7399,-496.883
53.9142,-497.085
48.1684,-497.674
41.9363,-498.238
31.2555,-499.022
22.2389,-499.505
21.9813,-499.517
16.8402,-499.716
14.5601,-499.788
10.1976,-499.896
7.54935,-499.943
1.57684,-499.998
-0.280408,-500
